<xmp>
%% Stiles and Burch (1955) 2-deg, RGB Color Matching Functions

 600   1.1240   0.6583   0.0000   0.6306   0.3694   0.0000
 605   1.0891   0.5939   0.0000   0.6471   0.3529   0.0000
 610   1.0305   0.5280   0.0000   0.6612   0.3388   0.0000
 615   0.9507   0.4618   0.0000   0.6731   0.3269   0.0000
 620   0.8563   0.3981   0.0000   0.6827   0.3173   0.0000
 625   0.7549   0.3396   0.0000   0.6898   0.3102   0.0000
 630   0.6475   0.2835   0.0000   0.6955   0.3045   0.0000
 635   0.5351   0.2283   0.0000   0.7010   0.2990   0.0000
 640   0.4316   0.1798   0.0000   0.7059   0.2941   0.0000
 645   0.3437   0.1402   0.0000   0.7103   0.2898   0.0000
 650   0.2683   0.1076   0.0000   0.7137   0.2863   0.0000
 655   0.2043   0.0812   0.0000   0.7156   0.2844   0.0000
 660   0.1526   0.0603   0.0000   0.7168   0.2832   0.0000
 665   0.1122   0.0441   0.0000   0.7179   0.2821   0.0000
 670   0.0813   0.0318   0.0000   0.7187   0.2813   0.0000
 675   0.0579   0.0226   0.0000   0.7193   0.2807   0.0000
 680   0.0409   0.0159   0.0000   0.7198   0.2802   0.0000
 685   0.0286   0.0111   0.0000   0.7200   0.2800   0.0000
 690   0.0199   0.0077   0.0000   0.7202   0.2798   0.0000
 695   0.0138   0.0054   0.0000   0.7203   0.2797   0.0000
 700   0.0096   0.0037   0.0000   0.7204   0.2796   0.0000
 705   0.0066   0.0026   0.0000   0.7203   0.2797   0.0000
 710   0.0046   0.0018   0.0000   0.7202   0.2798   0.0000
 715   0.0031   0.0012   0.0000   0.7201   0.2799   0.0000
 720   0.0022   0.0008   0.0000   0.7199   0.2801   0.0000
 725   0.0015   0.0006   0.0000   0.7197   0.2803   0.0000
 730   0.0010   0.0004   0.0000   0.7195   0.2806   0.0000];

X64 = XYZ64(:,2);
Y64 = XYZ64(:,3);
Z64 = XYZ64(:,4);

</xmp>
<image src="CIE1964-matching.gif">
<xmp>

% USGS Digital Spectral Library splib05a
% Clark et. al. 2003, USGS, Open File Report 03-395.

% Aspen Aspen-4 Yellow-Top W1R1Fa AREF
% 390 nm - 730 nm (missing values in 390 nm - 410 nm range set equal to 415 nm value by lrw)

A = [0.042278
  0.042278
  0.042278
  0.042278
  0.042278
  0.042278
  0.042278
  0.044015
  0.045321
  0.048306
  0.050449
  0.051018
  0.051967
  0.053204
  0.054561
  0.056831
  0.058147
  0.059621
  0.059657
  0.060918
  0.063285
  0.069525
  0.080278
  0.101324
  0.134686
  0.180626
  0.231896
  0.278561
  0.316194
  0.344316
  0.365316
  0.380658
  0.391904
  0.400566
  0.407088
  0.412543
  0.418508
  0.422612
  0.425715
  0.428314
  0.430876
  0.433485
  0.435482
  0.437102
  0.437413
  0.437566
  0.437001
  0.436692
  0.437509
  0.438249
  0.438182
  0.436701
  0.434592
  0.431861
  0.426331
  0.415853
  0.404854
  0.398874
  0.400010
  0.412456
  0.433544
  0.451670
  0.462577
  0.468215
  0.471071
  0.472357
  0.473164
  0.473626
  0.473908];

</xmp>
<image src="aspen-reflectance.gif">
<xmp>

XYZ2RGB = [3.240479 -1.53715 -0.498535; -0.969256 1.875991 0.041556; 0.055648 -0.204043 1.057311];

% CIE XYZ computed using CIE 1964 color matching functions
% CIE XYZ linear transformed to CIE Rec. 709 RGB using XYZ2RGB
% CIE Rec. 709 RGB to non-linear RGB using 0.45 power function gamma correction
% See http://www.poynton.com/notes/colour_and_gamma/

</xmp>
<image src="aspen-color.gif">
<xmp>

% USGS Digital Spectral Library splib05a
% Clark et. al. 2003, USGS, Open File Report 03-395.

% Flower Petunia-1             W1R1Fa AREF
% 390 nm - 730 nm

P = [0.0358210
  0.0476500
  0.0619550
  0.0734340
  0.0834790
  0.0916360
  0.0961370
  0.0976420
  0.0968610
  0.0943520
  0.0908830
  0.0865940
  0.0815980
  0.0759210
  0.0692710
  0.0619080
  0.0540030
  0.0459040
  0.0382170
  0.0313990
  0.0253430
  0.0203930
  0.0165670
  0.0136620
  0.0115510
  0.0101600
  0.0093250
  0.0087810
  0.0085310
  0.0084350
  0.0085100
  0.0087360
  0.0092010
  0.0100260
  0.0114580
  0.0138950
  0.0179350
  0.0244740
  0.0345590
  0.0491200
  0.0686950
  0.0946340
  0.1240290
  0.1551250
  0.1863180
  0.2174440
  0.2467840
  0.2720830
  0.2938640
  0.3132150
  0.3298740
  0.3428580
  0.3527110
  0.3611530
  0.3678730
  0.3717890
  0.3736740
  0.3755270
  0.3782440
  0.3836580
  0.3935560
  0.4074380
  0.4220780
  0.4368930
  0.4515990
  0.4660660
  0.4794410
  0.4952440
  0.5093150];

</xmp>
<image src="petunia-reflectance.gif">
<xmp>

% CIE XYZ computed using CIE 1964 color matching functions
% CIE XYZ linear transformed to CIE Rec. 709 RGB using XYZ2RGB
% CIE Rec. 709 RGB to non-linear RGB using 0.45 power function gamma correction
% See http://www.poynton.com/notes/colour_and_gamma/
</xmp>
